scale_factor;engine;query;cache_mode;run_index;elapsed_ms;record_count
SF1;neo4j;Q07;warm;10;4,722;10
SF1;neo4j;Q07;warm;11;4,955;10
SF1;neo4j;Q07;warm;12;12,928;10
SF1;neo4j;Q07;warm;13;6,754;10
SF1;neo4j;Q07;warm;14;4,445;10
SF1;neo4j;Q07;warm;15;4,449;10
SF1;neo4j;Q07;warm;16;5,577;10
SF1;neo4j;Q07;warm;17;4,810;10
SF1;neo4j;Q07;warm;18;6,079;10
SF1;neo4j;Q07;warm;19;5,788;10
SF1;neo4j;Q07;warm;20;4,994;10
SF1;neo4j;Q07;warm;21;5,275;10
SF1;neo4j;Q07;warm;22;5,896;10
SF1;neo4j;Q07;warm;23;5,318;10
SF1;neo4j;Q07;warm;24;5,525;10
SF1;neo4j;Q07;warm;25;4,797;10
SF1;neo4j;Q07;warm;26;5,723;10
SF1;neo4j;Q07;warm;27;15,582;10
SF1;neo4j;Q07;warm;28;5,381;10
SF1;neo4j;Q07;warm;29;5,108;10
SF1;neo4j;Q07;warm;30;5,563;10
SF1;gql;Q07;warm;1;4,709;10
SF1;gql;Q07;warm;2;6,370;10
SF1;gql;Q07;warm;3;6,555;10
SF1;gql;Q07;warm;4;6,111;10
SF1;gql;Q07;warm;5;5,131;10
SF1;gql;Q07;warm;6;5,497;10
SF1;gql;Q07;warm;7;7,107;10
SF1;gql;Q07;warm;8;6,263;10
SF1;gql;Q07;warm;9;4,955;10
SF1;gql;Q07;warm;10;4,448;10
SF1;gql;Q07;warm;11;5,706;10
SF1;gql;Q07;warm;12;4,729;10
SF1;gql;Q07;warm;13;6,774;10
SF1;gql;Q07;warm;14;4,909;10
SF1;gql;Q07;warm;15;5,816;10
SF1;gql;Q07;warm;16;5,429;10
SF1;gql;Q07;warm;17;7,433;10
SF1;gql;Q07;warm;18;7,918;10
SF1;gql;Q07;warm;19;6,108;10
SF1;gql;Q07;warm;20;13,910;10
SF1;gql;Q07;warm;21;8,890;10
SF1;gql;Q07;warm;22;5,691;10
SF1;gql;Q07;warm;23;6,045;10
SF1;gql;Q07;warm;24;5,090;10
SF1;gql;Q07;warm;25;6,043;10
SF1;gql;Q07;warm;26;8,469;10
SF1;gql;Q07;warm;27;4,670;10
SF1;gql;Q07;warm;28;4,207;10
SF1;gql;Q07;warm;29;9,379;10
SF1;gql;Q07;warm;30;5,239;10
SF1;fuseki;Q08;warm;1;44972,965;10
SF1;fuseki;Q08;warm;2;45874,932;10
SF1;fuseki;Q08;warm;3;44689,960;10
SF1;fuseki;Q08;warm;4;45444,355;10
SF1;fuseki;Q08;warm;5;43946,982;10
SF1;fuseki;Q08;warm;6;49288,589;10
SF1;fuseki;Q08;warm;7;88801,266;10
SF1;fuseki;Q08;warm;8;72573,828;10
SF1;fuseki;Q08;warm;9;45087,354;10
SF1;fuseki;Q08;warm;10;45243,027;10
SF1;fuseki;Q08;warm;11;45291,231;10
SF1;fuseki;Q08;warm;12;45478,743;10
SF1;fuseki;Q08;warm;13;45526,759;10
SF1;fuseki;Q08;warm;14;46315,395;10
SF1;fuseki;Q08;warm;15;45903,945;10
SF1;fuseki;Q08;warm;16;46714,493;10
SF1;fuseki;Q08;warm;17;44776,344;10
SF1;fuseki;Q08;warm;18;45853,077;10
SF1;fuseki;Q08;warm;19;47428,361;10
SF1;fuseki;Q08;warm;20;46259,774;10
SF1;fuseki;Q08;warm;21;44854,739;10
SF1;fuseki;Q08;warm;22;45272,858;10
SF1;fuseki;Q08;warm;23;45030,995;10
SF1;fuseki;Q08;warm;24;46603,319;10
SF1;fuseki;Q08;warm;25;45848,197;10
SF1;fuseki;Q08;warm;26;44473,852;10
SF1;fuseki;Q08;warm;27;45905,713;10
SF1;fuseki;Q08;warm;28;48192,516;10
SF1;fuseki;Q08;warm;29;46813,975;10
SF1;fuseki;Q08;warm;30;66615,921;10
SF1;neo4j;Q08;warm;1;2321,814;10
SF1;neo4j;Q08;warm;2;2949,087;10
SF1;neo4j;Q08;warm;3;2172,746;10
SF1;neo4j;Q08;warm;4;2764,567;10
SF1;neo4j;Q08;warm;5;2717,994;10
SF1;neo4j;Q08;warm;6;2892,499;10
SF1;neo4j;Q08;warm;7;1935,187;10
SF1;neo4j;Q08;warm;8;2241,657;10
SF1;neo4j;Q08;warm;9;2469,000;10
SF1;neo4j;Q08;warm;10;2784,690;10
SF1;neo4j;Q08;warm;11;2913,050;10
SF1;neo4j;Q08;warm;12;2059,676;10
SF1;neo4j;Q08;warm;13;2364,001;10
SF1;neo4j;Q08;warm;14;2620,521;10
SF1;neo4j;Q08;warm;15;2949,640;10
SF1;neo4j;Q08;warm;16;2476,336;10
SF1;neo4j;Q08;warm;17;2160,508;10
SF1;neo4j;Q08;warm;18;2435,152;10
SF1;neo4j;Q08;warm;19;2825,745;10
SF1;neo4j;Q08;warm;20;2840,721;10
SF1;neo4j;Q08;warm;21;1998,673;10
SF1;neo4j;Q08;warm;22;2278,787;10
SF1;neo4j;Q08;warm;23;2695,695;10
SF1;neo4j;Q08;warm;24;2809,291;10
SF1;neo4j;Q08;warm;25;2521,639;10
SF1;neo4j;Q08;warm;26;2173,782;10
SF1;neo4j;Q08;warm;27;2507,698;10
SF1;neo4j;Q08;warm;28;2798,098;10
SF1;neo4j;Q08;warm;29;2898,523;10
SF1;neo4j;Q08;warm;30;1981,878;10
SF1;gql;Q08;warm;1;2564,134;10
SF1;gql;Q08;warm;2;2844,082;10
SF1;gql;Q08;warm;3;3049,262;10
SF1;gql;Q08;warm;4;2259,091;10
SF1;gql;Q08;warm;5;2465,878;10
SF1;gql;Q08;warm;6;2971,932;10
SF1;gql;Q08;warm;7;2934,945;10
SF1;gql;Q08;warm;8;2045,878;10
SF1;gql;Q08;warm;9;2338,646;10
SF1;gql;Q08;warm;10;2659,230;10
SF1;gql;Q08;warm;11;2863,552;10
SF1;gql;Q08;warm;12;3008,645;10
SF1;gql;Q08;warm;13;2225,396;10
SF1;gql;Q08;warm;14;2535,875;10
SF1;gql;Q08;warm;15;2779,390;10
SF1;gql;Q08;warm;16;2876,710;10
SF1;gql;Q08;warm;17;2147,188;10
SF1;gql;Q08;warm;18;2378,059;10
SF1;gql;Q08;warm;19;2577,385;10
SF1;gql;Q08;warm;20;2852,496;10
SF1;gql;Q08;warm;21;3314,834;10
SF1;gql;Q08;warm;22;2242,483;10
SF1;gql;Q08;warm;23;2472,384;10
SF1;gql;Q08;warm;24;2833,995;10
SF1;gql;Q08;warm;25;2849,973;10
SF1;gql;Q08;warm;26;2015,189;10
SF1;gql;Q08;warm;27;2247,921;10
SF1;gql;Q08;warm;28;2601,814;10
SF1;gql;Q08;warm;29;2870,664;10
SF1;gql;Q08;warm;30;2916,652;10
SF1;fuseki;Q09;warm;1;56083,596;10
SF1;fuseki;Q09;warm;2;57511,014;10
SF1;fuseki;Q09;warm;3;55391,350;10
SF1;fuseki;Q09;warm;4;55301,864;10
SF1;fuseki;Q09;warm;5;54974,396;10
SF1;fuseki;Q09;warm;6;56908,607;10
SF1;fuseki;Q09;warm;7;54897,282;10
SF1;fuseki;Q09;warm;8;55810,554;10
SF1;fuseki;Q09;warm;9;55194,269;10
SF1;fuseki;Q09;warm;10;56068,999;10
SF1;fuseki;Q09;warm;11;55506,655;10
SF1;fuseki;Q09;warm;12;55303,040;10
SF1;fuseki;Q09;warm;13;55520,794;10
SF1;fuseki;Q09;warm;14;55477,108;10
SF1;fuseki;Q09;warm;15;55104,480;10
SF1;fuseki;Q09;warm;16;55319,122;10
SF1;fuseki;Q09;warm;17;71868,150;10
SF1;fuseki;Q09;warm;18;66546,581;10
SF1;fuseki;Q09;warm;19;54985,153;10
SF1;fuseki;Q09;warm;20;54436,656;10
SF1;fuseki;Q09;warm;21;54655,199;10
SF1;fuseki;Q09;warm;22;55615,069;10
SF1;fuseki;Q09;warm;23;55164,450;10
SF1;fuseki;Q09;warm;24;55296,568;10
SF1;fuseki;Q09;warm;25;55928,718;10
SF1;fuseki;Q09;warm;26;56169,406;10
SF1;fuseki;Q09;warm;27;55936,305;10
SF1;fuseki;Q09;warm;28;55180,489;10
SF1;fuseki;Q09;warm;29;55129,341;10
SF1;fuseki;Q09;warm;30;54444,992;10
SF1;neo4j;Q09;warm;1;2038,406;10
SF1;neo4j;Q09;warm;2;1385,712;10
SF1;neo4j;Q09;warm;3;1376,346;10
SF1;neo4j;Q09;warm;4;1351,419;10
SF1;neo4j;Q09;warm;5;1428,484;10
SF1;neo4j;Q09;warm;6;1379,537;10
SF1;neo4j;Q09;warm;7;1355,910;10
SF1;neo4j;Q09;warm;8;1398,989;10
SF1;neo4j;Q09;warm;9;1274,051;10
SF1;neo4j;Q09;warm;10;1389,872;10
SF1;neo4j;Q09;warm;11;1361,933;10
SF1;neo4j;Q09;warm;12;1372,527;10
SF1;neo4j;Q09;warm;13;1318,666;10
SF1;neo4j;Q09;warm;14;1338,132;10
SF1;neo4j;Q09;warm;15;1471,341;10
SF1;neo4j;Q09;warm;16;1341,311;10
SF1;neo4j;Q09;warm;17;1326,545;10
SF1;neo4j;Q09;warm;18;1342,113;10
SF1;neo4j;Q09;warm;19;1341,345;10
SF1;neo4j;Q09;warm;20;1327,803;10
SF1;neo4j;Q09;warm;21;1382,613;10
SF1;neo4j;Q09;warm;22;1298,486;10
SF1;neo4j;Q09;warm;23;1341,330;10
SF1;neo4j;Q09;warm;24;1331,698;10
SF1;neo4j;Q09;warm;25;1325,253;10
SF1;neo4j;Q09;warm;26;1356,216;10
SF1;neo4j;Q09;warm;27;1394,120;10
SF1;neo4j;Q09;warm;28;1330,076;10
SF1;neo4j;Q09;warm;29;1386,684;10
SF1;neo4j;Q09;warm;30;1377,709;10
SF1;gql;Q09;warm;1;1368,391;10
SF1;gql;Q09;warm;2;1367,195;10
SF1;gql;Q09;warm;3;1313,643;10
SF1;gql;Q09;warm;4;1321,513;10
SF1;gql;Q09;warm;5;1359,018;10
SF1;gql;Q09;warm;6;1387,185;10
SF1;gql;Q09;warm;7;1353,665;10
SF1;gql;Q09;warm;8;1420,431;10
SF1;gql;Q09;warm;9;1422,749;10
SF1;gql;Q09;warm;10;1325,749;10
SF1;gql;Q09;warm;11;1319,880;10
SF1;gql;Q09;warm;12;1338,906;10
SF1;gql;Q09;warm;13;1316,431;10
SF1;gql;Q09;warm;14;1335,770;10
SF1;gql;Q09;warm;15;1344,928;10
SF1;gql;Q09;warm;16;1358,273;10
SF1;gql;Q09;warm;17;1359,405;10
SF1;gql;Q09;warm;18;1410,005;10
SF1;gql;Q09;warm;19;1366,166;10
SF1;gql;Q09;warm;20;1361,457;10
SF1;gql;Q09;warm;21;1326,851;10
SF1;gql;Q09;warm;22;1365,972;10
SF1;gql;Q09;warm;23;1374,973;10
SF1;gql;Q09;warm;24;1356,152;10
SF1;gql;Q09;warm;25;1372,890;10
SF1;gql;Q09;warm;26;2503,032;10
SF1;gql;Q09;warm;27;1366,092;10
SF1;gql;Q09;warm;28;1343,261;10
SF1;gql;Q09;warm;29;1350,582;10
SF1;gql;Q09;warm;30;1370,437;10
SF1;fuseki;Q10;warm;1;837,460;10
SF1;fuseki;Q10;warm;2;805,702;10
SF1;fuseki;Q10;warm;3;838,569;10
SF1;fuseki;Q10;warm;4;801,059;10
SF1;fuseki;Q10;warm;5;780,342;10
SF1;fuseki;Q10;warm;6;819,684;10
SF1;fuseki;Q10;warm;7;824,357;10
SF1;fuseki;Q10;warm;8;790,527;10
SF1;fuseki;Q10;warm;9;821,727;10
SF1;fuseki;Q10;warm;10;799,957;10
SF1;fuseki;Q10;warm;11;793,059;10
SF1;fuseki;Q10;warm;12;793,988;10
SF1;fuseki;Q10;warm;13;843,274;10
SF1;fuseki;Q10;warm;14;800,861;10
SF1;fuseki;Q10;warm;15;806,195;10
SF1;fuseki;Q10;warm;16;860,479;10
SF1;fuseki;Q10;warm;17;835,872;10
SF1;fuseki;Q10;warm;18;828,118;10
SF1;fuseki;Q10;warm;19;819,851;10
SF1;fuseki;Q10;warm;20;791,375;10
SF1;fuseki;Q10;warm;21;806,496;10
SF1;fuseki;Q10;warm;22;800,224;10
SF1;fuseki;Q10;warm;23;837,542;10
SF1;fuseki;Q10;warm;24;803,476;10
SF1;fuseki;Q10;warm;25;797,700;10
SF1;fuseki;Q10;warm;26;813,032;10
SF1;fuseki;Q10;warm;27;799,837;10
SF1;fuseki;Q10;warm;28;816,954;10
SF1;fuseki;Q10;warm;29;804,506;10
SF1;fuseki;Q10;warm;30;802,145;10
SF1;neo4j;Q10;warm;1;99,466;10
SF1;neo4j;Q10;warm;2;135,691;10
SF1;neo4j;Q10;warm;3;94,935;10
SF1;neo4j;Q10;warm;4;107,751;10
SF1;neo4j;Q10;warm;5;124,827;10
SF1;neo4j;Q10;warm;6;93,017;10
SF1;neo4j;Q10;warm;7;90,524;10
SF1;neo4j;Q10;warm;8;88,817;10
SF1;neo4j;Q10;warm;9;89,575;10
SF1;neo4j;Q10;warm;10;122,675;10
SF1;neo4j;Q10;warm;11;86,275;10
SF1;neo4j;Q10;warm;12;92,494;10
SF1;neo4j;Q10;warm;13;83,279;10
SF1;neo4j;Q10;warm;14;82,065;10
SF1;neo4j;Q10;warm;15;83,304;10
SF1;neo4j;Q10;warm;16;82,006;10
SF1;neo4j;Q10;warm;17;81,294;10
SF1;neo4j;Q10;warm;18;81,930;10
SF1;neo4j;Q10;warm;19;80,635;10
SF1;neo4j;Q10;warm;20;82,795;10
SF1;neo4j;Q10;warm;21;80,889;10
SF1;neo4j;Q10;warm;22;81,920;10
SF1;neo4j;Q10;warm;23;80,430;10
SF1;neo4j;Q10;warm;24;83,187;10
SF1;neo4j;Q10;warm;25;84,852;10
SF1;neo4j;Q10;warm;26;82,796;10
SF1;neo4j;Q10;warm;27;83,040;10
SF1;neo4j;Q10;warm;28;119,944;10
SF1;neo4j;Q10;warm;29;111,280;10
SF1;neo4j;Q10;warm;30;80,189;10
SF1;gql;Q10;warm;1;81,970;10
SF1;gql;Q10;warm;2;81,983;10
SF1;gql;Q10;warm;3;85,475;10
SF1;gql;Q10;warm;4;82,312;10
SF1;gql;Q10;warm;5;82,611;10
SF1;gql;Q10;warm;6;84,828;10
SF1;gql;Q10;warm;7;79,795;10
SF1;gql;Q10;warm;8;77,838;10
SF1;gql;Q10;warm;9;83,532;10
SF1;gql;Q10;warm;10;81,472;10
SF1;gql;Q10;warm;11;83,216;10
SF1;gql;Q10;warm;12;79,731;10
SF1;gql;Q10;warm;13;83,702;10
SF1;gql;Q10;warm;14;81,281;10
SF1;gql;Q10;warm;15;78,037;10
SF1;gql;Q10;warm;16;85,670;10
SF1;gql;Q10;warm;17;79,829;10
SF1;gql;Q10;warm;18;81,088;10
SF1;gql;Q10;warm;19;83,584;10
SF1;gql;Q10;warm;20;115,904;10
SF1;gql;Q10;warm;21;102,628;10
SF1;gql;Q10;warm;22;85,308;10
SF1;gql;Q10;warm;23;81,170;10
SF1;gql;Q10;warm;24;80,342;10
SF1;gql;Q10;warm;25;80,853;10
SF1;gql;Q10;warm;26;80,274;10
SF1;gql;Q10;warm;27;80,048;10
SF1;gql;Q10;warm;28;79,407;10
SF1;gql;Q10;warm;29;80,220;10
SF1;gql;Q10;warm;30;81,471;10
